Name,Transimission_Type,Engine_Size,Usage_Origin,Year,Price
Mercedes Benz GLS350d,Automatic,3000.0,Foreign Used,2018,9715000.0
Toyota Landcruiser Prado,Automatic,2700.0,Kenyan Used,2016,4849999.0
BMW X7,Automatic,3000.0,Foreign Used,2019,13140000.0
Bentley Bentayga,Automatic,6000.0,Foreign Used,2019,20800000.0
Mazda CX5,Automatic,2000.0,Foreign Used,2018,3399000.0
Audi SQ5,Automatic,3000.0,Foreign Used,2018,6670000.0
Audi A3,Automatic,1400.0,Foreign Used,2017,2486000.0
Subaru Legacy,Automatic,2000.0,Kenyan Used,2005,649999.0
Mercedes Benz S560,Automatic,4000.0,Foreign Used,2017,10390000.0
Subaru Impreza,Automatic,2000.0,Foreign Used,2017,2149999.0
Honda Stream,Automatic,2000.0,Foreign Used,2013,1179999.0
Mercedes Benz GLE 400d,Automatic,2900.0,Foreign Used,2022,17265550.0
Nissan Note,Automatic,1200.0,Foreign Used,2017,1479999.0
Mazda Demio,Automatic,1300.0,Kenyan Used,2016,1180000.0
Mitsubishi RVR,Automatic,1800.0,Foreign Used,2018,2861200.0
Mazda Axela,Automatic,1500.0,Kenyan Used,2011,519999.0
Mazda Demio,Automatic,1500.0,Foreign Used,2017,1379999.0
Mercedes Benz GLE,Automatic,5500.0,Foreign Used,2017,13890000.0
BMW X5,Automatic,3000.0,Foreign Used,2017,6595000.0
Audi A7,Automatic,3000.0,Foreign Used,2017,4820000.0
Honda Vezel,Automatic,1500.0,Foreign Used,2017,2649999.0
Toyota Vellfire,Automatic,2500.0,Foreign Used,2017,3873000.0
Mercedes Benz CLA 180,Automatic,1600.0,Foreign Used,2017,3880000.0
Toyota Voxy,Automatic,2000.0,Foreign Used,2017,2695000.0
Porsche Cayenne,Automatic,3000.0,Foreign Used,2022,15489000.0
Mercedes Benz A180,Automatic,1600.0,Foreign Used,2017,3028000.0
BMW M6,Automatic,4400.0,Foreign Used,2017,10500000.0
Audi Q5,Automatic,2000.0,Foreign Used,2019,5842000.0
BMW X6M,Automatic,4400.0,Foreign Used,2018,11600000.0
Audi Q7,Automatic,3000.0,Foreign Used,2018,7180000.0
Mercedes Benz B180,Automatic,1600.0,Foreign Used,2017,2186000.0
Mitsubishi Mirage,Automatic,1200.0,Foreign Used,2017,1261000.0
Peugeot 208,Automatic,1200.0,Foreign Used,2017,1381000.0
Jeep Grand Cherokee Trackhawk,Automatic,6200.0,Foreign Used,2019,20210000.0
Suzuki Swift,Automatic,1200.0,Kenyan Used,2013,699999.0
Ford Ranger,Automatic,3200.0,Kenyan Used,2014,3199999.0
Volkswagen Golf,Automatic,1400.0,Foreign Used,2017,2199999.0
Toyota Axio,Automatic,1500.0,Kenyan Used,2014,1349999.0
BMW X6M,Automatic,4400.0,Foreign Used,2017,8685000.0
Toyota Corolla Fielder,Automatic,1500.0,Foreign Used,2017,1845000.0
Hino Dutro,Manual,4000.0,Kenyan Used,2015,2349999.0
MERCEDES BENZ C43 CABRIOLET,Automatic,3000.0,Kenyan Used,2018,8980000.0
VOLKSWAGEN GOLF GTI MK7.5,Automatic,2000.0,Foreign Used,2017,3510000.0
HONDA VEZEL HYBRID,Automatic,1500.0,Foreign Used,2017,2690000.0
MAZDA CX-3 XD-L,Automatic,1500.0,Foreign Used,2017,2265000.0
VOLKSWAGEN TIGUAN,Automatic,1400.0,Foreign Used,2018,3830000.0
Nissan Dayz,Automatic,660.0,Foreign Used,2017,869999.0
AUDI A5 CABRIOLET,Automatic,2000.0,Foreign Used,2017,5120000.0
TOYOTA AURIS,Automatic,1500.0,Foreign Used,2017,2100000.0
AUDI A3,Automatic,1400.0,Foreign Used,2017,2486000.0
Volkswagen Passat,Manual,2000.0,Kenyan Used,2001,539999.0
AUDI S5 SPORTBACK,Automatic,3000.0,Foreign Used,2017,5999999.0
NISSAN LEAF S,Automatic,,Foreign Used,2018,2167000.0
LEXUS LX 570,Automatic,5700.0,Foreign Used,2019,14300000.0
MAZDA CX-5,Automatic,2500.0,Foreign Used,2018,3448000.0
VOLKSWAGEN TIGUAN ALLSPACE,Automatic,1500.0,Foreign Used,2019,7250000.0
RANGE ROVER SPORT AUTOBIOGRAPHY,Automatic,3000.0,Foreign Used,2018,13855280.0
Volkswagen Tiguan,Automatic,2000.0,Kenyan Used,2008,1649999.0
Volvo XC60,Automatic,2000.0,Kenyan Used,2012,1549999.0
BMW X5 XDrive35d,Automatic,3000.0,Foreign Used,2018,7520000.0
SUBARU OUTBACK,Automatic,2500.0,Foreign Used,2018,4020000.0
BMW X1 XDrive18dx,Automatic,2000.0,Foreign Used,2017,2923000.0
JAGUAR XJ,Automatic,3000.0,Foreign Used,2017,7595000.0
MERCEDES BENZ S560L,Automatic,4000.0,Foreign Used,2018,11591000.0
RANGE ROVER SPORT SDV6,Automatic,3000.0,Foreign Used,2018,11876700.0
TOYOTA LANDCRUISER ZX,Automatic,4600.0,Foreign Used,2017,10549999.0
Range Rover Vogue Autobiography,Automatic,4400.0,Foreign Used,2016,14999999.0
RANGE ROVER SPORT,Automatic,3000.0,Foreign Used,2018,12497400.0
Volkswagen Alltrack,Automatic,1800.0,Kenyan Used,2016,1999999.0
Range Rover Vogue,Automatic,3000.0,Kenyan Used,2014,8499999.0
VOLVO XC90,Automatic,2000.0,Foreign Used,2017,5679999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3499999.0
Mazda Atenza,Automatic,2200.0,Foreign Used,2016,2299999.0
Subaru Impreza,Automatic,1600.0,Kenyan Used,2015,1549999.0
Toyota Carina,Automatic,1500.0,Kenyan Used,2002,449999.0
Mercedes-Benz AMG GLE43,Automatic,3000.0,Foreign Used,2017,9499999.0
Mercedes Benz B180,Automatic,1600.0,Kenyan Used,2010,849999.0
Peugeot  2008,Automatic,1200.0,Foreign Used,2017,2149999.0
Suzuki Swift,Automatic,1200.0,Kenyan Used,2009,549999.0
Porsche Cayenne GTS,Automatic,3600.0,Foreign Used,2018,8356000.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3479999.0
Mitsubishi Pajero,Automatic,3200.0,Foreign Used,2019,6379999.0
Nissan Leaf,Automatic,,Foreign Used,2018,2040800.0
Audi SQ5,Automatic,3000.0,Foreign Used,2018,5950000.0
Lexus LX600,Automatic,3500.0,Foreign Used,2022,21799999.0
Audi RS7,Automatic,4000.0,Foreign Used,2017,9240200.0
Audi A6,Automatic,2000.0,Foreign Used,2017,4297000.0
Mercedes-Benz C180,Automatic,1600.0,Foreign Used,2017,4280000.0
Volkswagen Arteon,Automatic,2000.0,Foreign Used,2017,3998000.0
Mercedes-Benz AMG E43,Automatic,3000.0,Foreign Used,2017,7349999.0
Subaru Outback,Automatic,2500.0,Foreign Used,2017,3500400.0
Honda Accord,Automatic,2000.0,Foreign Used,2017,3489000.0
Toyota Axio,Automatic,1500.0,Foreign Used,2017,1837000.0
Toyota Landcruiser ZX,Automatic,4600.0,Foreign Used,2017,10749999.0
Toyota Landcruiser Prado TXL,Automatic,2700.0,Foreign Used,2017,5881999.0
Toyota CHR,Automatic,1200.0,Foreign Used,2017,2949999.0
Toyota Estima,Automatic,2500.0,Foreign Used,2017,2480000.0
Subaru Forester,Automatic,2000.0,Foreign Used,2017,3273999.0
Audi A4,Automatic,2000.0,Foreign Used,2017,3624000.0
Mark X,Automatic,2500.0,Foreign Used,2017,2657000.0
Mercedes Benz C180,Automatic,1600.0,Foreign Used,2017,3799999.0
Mercedes-Benz GLE350D,Automatic,3000.0,Foreign Used,2018,7199999.0
Mitsubishi Outlander,Automatic,2000.0,Foreign Used,2018,3599999.0
Lexus NX300H,Automatic,2500.0,Foreign Used,2017,4681000.0
Mercedes Benz C250,Automatic,2000.0,Foreign Used,2017,4649999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2017,3649999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3299999.0
BMW 318i,Automatic,2000.0,Kenyan Used,2003,679999.0
Audi A7,Automatic,2000.0,Kenyan Used,2016,4099999.0
BMW 550i,Automatic,4400.0,Kenyan Used,2012,2999999.0
Toyota Isis,Automatic,2000.0,Foreign Used,2017,1815999.0
BMW X6M COMPETITION,Automatic,4400.0,Foreign Used,2017,8499999.0
Toyota Landcruiser Prado TX-L,Automatic,2800.0,Foreign Used,2018,6666800.0
Suzuki Swift,Automatic,1200.0,Foreign Used,2017,1222000.0
Mazda Axela,Automatic,2200.0,Foreign Used,2017,2349999.0
Toyota Noah,Automatic,2000.0,Foreign Used,2017,2529999.0
Toyota Auris,Automatic,1500.0,Foreign Used,2017,1899999.0
Mazda Demio,Automatic,1300.0,Foreign Used,2017,1349999.0
Audi S3,Automatic,2000.0,Foreign Used,2017,3579999.0
Toyota Fortuner,Automatic,2800.0,Foreign Used,2019,6299999.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2018,4849999.0
Toyota Noah,Automatic,2000.0,Foreign Used,2018,2886999.0
Lexus LX570,Automatic,5700.0,Foreign Used,2019,14552500.0
Lexus NX200T,Automatic,2000.0,Foreign Used,2017,4679999.0
Volkswagen Golf R,Manual,2000.0,Foreign Used,2017,4006500.0
Porsche Panamera,Automatic,3000.0,Foreign Used,2017,11374600.0
Audi TT RS,Automatic,2500.0,Foreign Used,2017,9802000.0
Nissan GTR,Automatic,3800.0,Foreign Used,2017,14750000.0
BMW 740i,Automatic,3000.0,Foreign Used,2017,5795000.0
BMW X4,Automatic,3000.0,Foreign Used,2022,12988000.0
Bentley Continental GT,Automatic,6000.0,Foreign Used,2018,25249000.0
Bentley Flying Spur,Automatic,4000.0,Foreign Used,2018,16397000.0
BMW X1,Automatic,2000.0,Foreign Used,2017,3560000.0
Mercedes Benz GLE350D,Automatic,3000.0,Foreign Used,2017,7235000.0
BMW X5,Automatic,4400.0,Foreign Used,2020,20120000.0
Audi A5,Automatic,2000.0,Foreign Used,2019,5378400.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2018,5679999.0
Range Rover Sport,Automatic,3000.0,Foreign Used,2018,10999999.0
Jaguar XF,Automatic,2000.0,Foreign Used,2017,4929999.0
Audi Q8,Automatic,3000.0,Foreign Used,2019,13917135.0
Nissan Note,Automatic,1200.0,Kenyan Used,2014,789999.0
Mazda CX5 AWD,Automatic,2500.0,Kenyan Used,2017,3749999.0
Volkswagen Golf Variant R,Automatic,2000.0,Kenyan Used,2015,2899999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4349999.0
Audi Q3,Automatic,2000.0,Foreign Used,2021,6666000.0
BMW 530i,Automatic,2000.0,Foreign Used,2017,4579999.0
Range Rover Sport,Automatic,5000.0,Foreign Used,2021,21999999.0
Porsche Cayenne Turbo,Automatic,4000.0,Foreign Used,2019,14031800.0
Range Rover Vogue Autobiography,Automatic,4400.0,Foreign Used,2022,37489050.0
Mercedes Benz AMG E43,Automatic,3000.0,Foreign Used,2018,8383000.0
Porsche Cayenne,Automatic,3000.0,Foreign Used,2019,10812950.0
Range Rover Evoque,Automatic,2000.0,Foreign Used,2017,5450000.0
Audi SQ5,Automatic,3000.0,Foreign Used,2019,6352000.0
Toyota Hiace,Automatic,2000.0,Foreign Used,2017,3358980.0
Mitsubishi Pajero,Automatic,3200.0,Foreign Used,2018,6568000.0
Peugeot  3008,Automatic,1600.0,Foreign Used,2017,3399999.0
Volkswagen Arteon,Automatic,2000.0,Foreign Used,2018,4932000.0
Audi A6,Automatic,2000.0,Foreign Used,2018,4454400.0
Mazda CX8,Automatic,2200.0,Foreign Used,2017,4044000.0
Subaru Forester,Automatic,2000.0,Foreign Used,2018,3929999.0
Porsche Macan GTS,Automatic,3000.0,Foreign Used,2017,8407600.0
Audi A7,Automatic,3000.0,Foreign Used,2017,5519999.0
Audi A8,Automatic,3000.0,Foreign Used,2019,10139499.0
Volvo XC60,Automatic,2000.0,Foreign Used,2018,6149999.0
BMW X3,Automatic,2000.0,Foreign Used,2017,4449999.0
Audi Q3,Automatic,2000.0,Foreign Used,2017,3449999.0
BMW 530I,Automatic,2000.0,Foreign Used,2017,4599999.0
Toyota Caldina,Automatic,2000.0,Foreign Used,2003,699999.0
Mercedes Benz E300,Automatic,3000.0,Kenyan Used,2010,2149999.0
Nissan Xtrail,Automatic,2000.0,Foreign Used,2017,2449999.0
Porsche 911 GT3,Automatic,4000.0,Foreign Used,2021,35183130.0
Toyota Rav4,Automatic,2000.0,Foreign Used,2017,4099999.0
Lexus NX300H,Automatic,2500.0,Kenyan Used,2017,4764999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2022,11747999.0
Lexus LX600,Automatic,3500.0,Foreign Used,2021,25495600.0
Honda Vezel,Automatic,1500.0,Foreign Used,2017,2749999.0
Mercedes-Benz AMG S63L,Automatic,4000.0,Foreign Used,2018,16585027.0
Toyota Hilux,Automatic,2500.0,Kenyan Used,2011,1799999.0
Mazda Demio,Automatic,1300.0,Foreign Used,2017,1330000.0
Subaru Forester,Automatic,2000.0,Foreign Used,2018,3456897.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2021,10964088.0
BMW X5,Automatic,3000.0,Foreign Used,2017,6103999.0
Range Rover Sport,Automatic,5000.0,Foreign Used,2018,14411000.0
Mitsubishi Outlander,Automatic,2000.0,Foreign Used,2017,3399999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2018,9289391.0
Mazda Atenza,Automatic,2200.0,Foreign Used,2017,2593999.0
Volvo XC90 D5,Automatic,2000.0,Foreign Used,2019,7429999.0
Audi A4 Allroad,Automatic,2000.0,Foreign Used,2017,3558000.0
Volkswagen Golf TSI,Automatic,1400.0,Foreign Used,2017,2399999.0
Mazda CX3,Automatic,1500.0,Foreign Used,2017,2166000.0
Subaru Impreza,Automatic,1600.0,Foreign Used,2017,1987000.0
Nissan Xtrail,Automatic,2000.0,Foreign Used,2017,3499999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2019,9120565.0
Mercedes-Benz AMG C43,Automatic,3000.0,Foreign Used,2017,7764000.0
Porsche Cayenne Turbo,Automatic,4000.0,Foreign Used,2019,12613200.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2019,8800565.0
Porsche Panamera,Automatic,2900.0,Foreign Used,2018,11390999.0
Toyota FJ Cruiser,Automatic,4000.0,Foreign Used,2017,4849999.0
Range Rover Velar,Automatic,2000.0,Foreign Used,2018,8099999.0
Toyota Harrier,Automatic,2500.0,Foreign Used,2017,4385000.0
Range Rover Vogue Autobiography,Automatic,4400.0,Foreign Used,2018,16099999.0
Audi RSQ8,Automatic,4000.0,Foreign Used,2020,21499999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2017,3665000.0
Bentley Bentayga,Automatic,4000.0,Foreign Used,2020,28899999.0
Mistubishi EK Wagon,Automatic,660.0,Kenyan Used,2017,879999.0
Volkswagen Touran,Automatic,1400.0,Kenyan Used,2015,1449999.0
Toyota Celica,Automatic,1800.0,Kenyan Used,2005,579999.0
Nissan Xtrail,Automatic,2000.0,Kenyan Used,2016,2399999.0
Toyota Vanguard,Automatic,2400.0,Kenyan Used,2010,1249999.0
Mazda CX5,Automatic,2200.0,Kenyan Used,2019,3899999.0
BMW 530i,Automatic,2000.0,Foreign Used,2017,4349999.0
Audi Q2,Automatic,1400.0,Foreign Used,2017,3121999.0
Subaru Forester XT,Automatic,2000.0,Foreign Used,2018,4359999.0
Toyota Landcruiser ZX,Automatic,4600.0,Foreign Used,2017,9961100.0
Subaru Outback,Automatic,2500.0,Foreign Used,2017,3279999.0
Honda Vezel,Automatic,1500.0,Foreign Used,2017,2699999.0
Toyota Fortuner,Automatic,2400.0,Foreign Used,2017,4499999.0
Volkswagen Golf Variant TSI,Automatic,1200.0,Foreign Used,2017,2149999.0
Toyota Rav4,Automatic,2500.0,Foreign Used,2019,4799999.0
Mercedes Benz GLC250,Automatic,2000.0,Foreign Used,2018,4979999.0
Jaguar F Pace,Automatic,2000.0,Foreign Used,2017,7340400.0
Volkswagen Tiguan,Automatic,1400.0,Foreign Used,2018,3949999.0
Porsche Cayman,Automatic,2000.0,Foreign Used,2017,8135000.0
Toyota Crown,Automatic,2500.0,Foreign Used,2017,2876999.0
Toyota Mark X,Automatic,2500.0,Foreign Used,2017,2699000.0
Audi A3,Automatic,1400.0,Foreign Used,2017,2485999.0
Toyota Townace,Automatic,1500.0,Kenyan Used,2011,679999.0
Nissan GTR,Automatic,3800.0,Foreign Used,2017,13499999.0
Mercedes Benz AMG GLC63,Automatic,4000.0,Foreign Used,2018,12575999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2018,3799999.0
Subaru Outback,Automatic,2500.0,Foreign Used,2019,3209999.0
Volkswagen Variant R,Automatic,2000.0,Foreign Used,2018,4329999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2018,3086000.0
Audi Q5,Automatic,2000.0,Foreign Used,2018,4769999.0
Toyota Landcruiser Prado TZG,Automatic,2800.0,Foreign Used,2018,9327999.0
Audi Q7,Automatic,3000.0,Foreign Used,2017,6832999.0
Mercedes-Benz AMG GLC 63,Automatic,4000.0,Foreign Used,2020,18307000.0
Audi Q5,Automatic,2000.0,Foreign Used,2018,5332199.0
Volvo V40,Automatic,1500.0,Foreign Used,2017,2299999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2017,3387500.0
Volkswagen Golf TSI,Automatic,1200.0,Foreign Used,2017,1880000.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4312200.0
Mercedes-Benz AMG GLC63,Automatic,4000.0,Foreign Used,2020,17824960.0
Mercedes-Benz AMG G63,Automatic,4000.0,Foreign Used,2022,38346600.0
Lexus LX570,Automatic,5700.0,Foreign Used,2017,12992067.0
Honda Fit,Automatic,1300.0,Kenyan Used,2014,999999.0
Toyota Landcruiser Prado TZG,Automatic,2800.0,Foreign Used,2018,8767999.0
Landrover Defender 110,Automatic,2000.0,Foreign Used,2020,11709999.0
Toyota Landcruiser Zx,Automatic,4600.0,Foreign Used,2017,10170999.0
Landrover Defender 110,Automatic,2000.0,Foreign Used,2020,13899999.0
Mercedes-Benz AMG GLE53,Automatic,3000.0,Foreign Used,2021,15795999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2018,7833035.0
Audi SQ5,Automatic,3000.0,Foreign Used,2020,11901399.0
Landrover Defender 110,Automatic,2000.0,Foreign Used,2020,12099999.0
Audi Q5,Automatic,2000.0,Foreign Used,2018,4669999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2018,7779999.0
Mercedes Benz GLE450H,Automatic,3000.0,Foreign Used,2019,10363300.0
Nissan Note,Automatic,1200.0,Foreign Used,2018,1599999.0
Mercedes Benz C200,Automatic,1500.0,Foreign Used,2019,5929999.0
Toyota Landcruiser Prado J120,Automatic,3000.0,Kenyan Used,2007,1679999.0
Toyota Crown Athlete,Automatic,2500.0,Kenyan Used,2010,1399999.0
Toyota Allion,Automatic,1800.0,Kenyan Used,2004,699999.0
Mazda Atenza,Automatic,2000.0,Foreign Used,2017,2579999.0
Toyota Landcruiser Prado TZ-G,Automatic,2800.0,Foreign Used,2018,9169999.0
Mercedes Benz GLC 220,Automatic,2200.0,Foreign Used,2018,5219999.0
Audi Q2,Automatic,1000.0,Foreign Used,2017,2789999.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2017,4499999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2017,2941999.0
Range Rover Sport,Automatic,3000.0,Foreign Used,2017,7499999.0
Mercedes Benz A180,Automatic,1600.0,Foreign Used,2017,3289999.0
Range Rover Vogue,Automatic,3000.0,Foreign Used,2017,12699999.0
Subaru Levorg,Automatic,1600.0,Foreign Used,2017,2679999.0
Bentley Continental GTC,Automatic,4000.0,Foreign Used,2021,33899999.0
Lexus RX200T,Automatic,2000.0,Foreign Used,2017,6361999.0
Audi A8,Automatic,3000.0,Foreign Used,2019,8325999.0
Lexus LX570,Automatic,5700.0,Foreign Used,2017,15819715.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2018,3786099.0
Volkswagen Golf R,Automatic,2000.0,Foreign Used,2017,4249999.0
Toyota Landcruiser ZX,Automatic,4600.0,Foreign Used,2017,11836999.0
Range Rover Sport,Automatic,4400.0,Foreign Used,2017,10099999.0
Toyota Fielder,Automatic,1500.0,Foreign Used,2017,1859999.0
Mercedes Benz AMG S63L,Automatic,4000.0,Foreign Used,2018,13279999.0
Mercedes Benz S320,Automatic,3200.0,Kenyan Used,1997,979999.0
Ford Ranger Raptor,Automatic,2000.0,Foreign Used,2018,5399999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4135399.0
Mercedes Benz GLE350D,Automatic,3000.0,Foreign Used,2018,7319999.0
Range Rover Sport,Automatic,5000.0,Foreign Used,2018,17899999.0
Peugeot  3008,Automatic,1600.0,Foreign Used,2018,3412999.0
Ferrari Carlifonia,Automatic,3900.0,Foreign Used,2017,26479999.0
Nissan Skyline,Automatic,2000.0,Foreign Used,2018,2459999.0
Mercedes Benz C200,Automatic,,Kenyan Used,1996,549999.0
Subaru Impreza,Automatic,1500.0,Kenyan Used,2008,779999.0
Toyota Fortuner,Automatic,2800.0,Kenyan Used,2020,6499999.0
Toyota Aqua,Automatic,1500.0,Kenyan Used,2012,749999.0
Ford Ranger Wildtrack,Automatic,3200.0,Foreign Used,2017,4649999.0
Mercedes Benz AMG GLE 53,Automatic,3000.0,Foreign Used,2023,25153140.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,2669999.0
BMW X1,Automatic,2000.0,Foreign Used,2018,2989318.0
Porsche Cayenne GTS,Automatic,4000.0,Foreign Used,2024,31229999.0
Audi Q3,Automatic,1400.0,Foreign Used,2017,3341999.0
Mercedes Benz GLC 250,Automatic,2000.0,Kenyan Used,2016,4949999.0
Mazda Premacy,Automatic,2000.0,Kenyan Used,2006,579999.0
BMW X1,Automatic,1500.0,Kenyan Used,2016,2849999.0
Toyota Axio,Automatic,1500.0,Foreign Used,2016,2099999.0
Toyota Hilux,Manual,2500.0,Kenyan Used,2016,4499999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2018,3799999.0
Porsche Cayenne,Automatic,3600.0,Foreign Used,2018,8499999.0
Mercedes-Benz C200,Automatic,2000.0,Kenyan Used,2014,3149999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2017,1169999.0
Toyota Wish,Automatic,1800.0,Kenyan Used,2005,649999.0
Volvo XC60 T6 AWD,Automatic,2000.0,Kenyan Used,2015,3199999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2017,4499999.0
Toyota Harrier,Automatic,2400.0,Kenyan Used,2011,1849999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2006,1999999.0
Subaru XV,Automatic,2000.0,Kenyan Used,2015,1979999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2017,4449999.0
Toyota Fielder,Automatic,1500.0,Kenyan Used,2015,1499999.0
BMW X5,Automatic,3000.0,Kenyan Used,2010,2249999.0
Subaru Legacy,Automatic,2500.0,Kenyan Used,2012,1349999.0
Toyota Premio,Automatic,1800.0,Foreign Used,2017,2299999.0
Mitsubishi ASX,Automatic,2000.0,Kenyan Used,2018,1599999.0
Audi A3,Automatic,1400.0,Foreign Used,2017,2349999.0
Subaru Forester,Automatic,2500.0,Foreign Used,2018,3999999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2017,3999999.0
Nissan Bluebird,Automatic,1800.0,Kenyan Used,2001,449999.0
Toyota Crown,Automatic,2500.0,Kenyan Used,2009,1149999.0
Toyota Axio,Automatic,1500.0,Foreign Used,2017,1779999.0
Mazda Axela,Automatic,2200.0,Foreign Used,2017,2099999.0
Mazda Demio,Automatic,1300.0,Kenyan Used,2012,649999.0
Mercedes Benz GLC 220d,Automatic,2140.0,Foreign Used,2017,6090800.0
Mercedes Benz G350d,Automatic,3000.0,Foreign Used,2017,11350150.0
Mercedes Benz S400,Automatic,3000.0,Foreign Used,2017,7571900.0
Volkswagen Golf GTI,Automatic,2000.0,Foreign Used,2017,3037000.0
Volkswagen Golf R,Automatic,2000.0,Foreign Used,2017,4399999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4088000.0
Audi A7,Automatic,2000.0,Foreign Used,2017,4220000.0
Audi Q5,Automatic,2000.0,Foreign Used,2017,4765000.0
Volkswagen Golf R,Automatic,2000.0,Foreign Used,2017,3696000.0
Lexus LX570,Automatic,5700.0,Foreign Used,2017,12755000.0
Volkswagen Golf GTI,Automatic,2000.0,Kenyan Used,2015,2049999.0
Jeep Wrangler,Automatic,3600.0,Foreign Used,2017,7799999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2012,1549999.0
Toyota Wish,Automatic,1800.0,Kenyan Used,2017,1949999.0
Mitsubishi Lancer,Automatic,1600.0,Kenyan Used,2017,1839999.0
Mazda Axela,Automatic,2000.0,Kenyan Used,2015,1699999.0
Volvo V40,Automatic,1600.0,Kenyan Used,2016,1649999.0
Subaru Impreza,Automatic,2000.0,Kenyan Used,2015,1449999.0
Subaru Legacy,Automatic,2500.0,Kenyan Used,2012,1229999.0
Volkswagen Touareg,Automatic,3600.0,Kenyan Used,2007,1299999.0
Toyota Aqua,Automatic,1500.0,Foreign Used,2016,1599999.0
Volkswagen Golf TSI,Automatic,1200.0,Kenyan Used,2009,839999.0
Mazda Atenza,Automatic,2200.0,Kenyan Used,2016,1999999.0
Audi SQ5,Automatic,3000.0,Kenyan Used,2015,4849999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2012,1539999.0
BMW X3,Automatic,2000.0,Kenyan Used,2017,3699999.0
Toyota Fortuner,Automatic,3000.0,Kenyan Used,2013,2799999.0
Toyota Hilux Surf,Automatic,3000.0,Kenyan Used,1997,1449999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2009,1179999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2009,789999.0
Toyota RAV4,Automatic,2400.0,Foreign Used,2016,3549999.0
Volkswagen Passat,Automatic,1400.0,Foreign Used,2016,2679999.0
Toyota Landcruiser ZX,Automatic,4600.0,Foreign Used,2017,12299999.0
Volkswagen Tiguan,Automatic,1400.0,Foreign Used,2017,4349999.0
Mercedes Benz E400,Automatic,3000.0,Foreign Used,2019,8999999.0
Mercedes Benz S350,Automatic,3500.0,Kenyan Used,2010,3599999.0
Landrover Discovery Sport,Automatic,2000.0,Foreign Used,2016,6199999.0
Audi Q3,Automatic,1400.0,Kenyan Used,2016,2799999.0
Mini cooper,Automatic,2000.0,Foreign Used,2017,4349999.0
Mercedes Benz E220d,Automatic,2148.0,Kenyan Used,2007,1179999.0
Subaru Legacy,Automatic,2500.0,Kenyan Used,2011,1229999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2005,789999.0
Suzuki Swift,Automatic,1200.0,Foreign Used,2017,1249999.0
Suzuki Swift,Automatic,1200.0,Foreign Used,2017,1349999.0
Honda Vezel,Automatic,1500.0,Foreign Used,2017,2689999.0
Toyota Fielder,Automatic,1500.0,Kenyan Used,2017,1689999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2010,1499999.0
Toyota Kluger,Automatic,3500.0,Kenyan Used,2003,879999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,4449999.0
Jaguar XF,Automatic,2200.0,Kenyan Used,2016,3399999.0
BMW X4,Automatic,2000.0,Foreign Used,2016,5099999.0
Landrover Discovery V,Automatic,3000.0,Foreign Used,2017,9499999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2012,689999.0
Toyota Auris,Automatic,1500.0,Kenyan Used,2008,785000.0
Mazda Axela,Automatic,1500.0,Kenyan Used,2011,619999.0
